,place_id,licence,osm_type,osm_id,boundingbox,lat,lon,display_name,class,type,importance,icon
125583,121459149.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,91568681.0,"['-12.0421635', '-12.0419803', '-77.067797', '-77.0656224']",-12.042062,-77.0665925,"Las Herramientas, Primero de Setiembre, Lima, Lima Metropolitana, Lima, LIMA 15081, Perú",highway,residential,0.3,
126035,200530006.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,437342851.0,"['-12.2687634', '-12.2684163', '-76.8778324', '-76.8774964']",-12.26858985,-76.8776643841903,"Car Wash, Antigua Panamericana Sur, Santa Rosa de Lurín, Vicente Morales, Lurín, Lima, Lima Metropolitana, Lima, 15823, Perú",amenity,car_wash,0.301,
129192,240495407.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,702340760.0,"['-12.2999663', '-12.2948478', '-76.8522596', '-76.8449709']",-12.2982856,-76.8487081,"Antigua Panamericana Sur, Lurín, Lima, Lima Metropolitana, Lima, 15823, Perú",highway,residential,0.4,
130371,182911739.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,338413090.0,"['-12.1417145', '-12.1309317', '-76.9916244', '-76.9887754']",-12.1364161,-76.9906513,"Avenida Velasco Astete, San Roque, Santiago de Surco, Lima, Lima Metropolitana, Lima, LIMA 33, Perú",highway,secondary,0.3,
130672,117199195.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,60229506.0,"['-12.1021125', '-12.1007605', '-76.9718233', '-76.9701694']",-12.10147405,-76.97096441386513,"Centro Comercial El Polo, 670 / 740, Avenida El Polo, Monterrico, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15023, Perú",shop,mall,0.301,
132615,60866463.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,5597261640.0,"['-12.1441316', '-12.1440316', '-76.9855701', '-76.9854701']",-12.1440816,-76.9855201,"Institución Educativa Trilce Caminos Del Inca, 3272, Avenida Caminos del Inca, La Bolichera, Santiago de Surco, Lima, Lima Metropolitana, Lima, L-33, Perú",amenity,school,0.301,https://nominatim.openstreetmap.org/ui/mapicons//education_school.p.20.png
133351,52407242.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,4574275496.0,"['-12.1739952', '-12.1738952', '-76.9713416', '-76.9712416']",-12.1739452,-76.9712916,"GRUCOIN S.A.C, Avenida Mariano Pastor Sevilla, San Juan de Miraflores, Lima, Lima Metropolitana, Lima, LIMA 29, Perú",office,company,0.201,
133831,220566798.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,568131786.0,"['-12.1460712', '-12.1454824', '-76.993494', '-76.9930993']",-12.1454824,-76.9930993,"Pasaje Manuel Polo Jímenez, San Roque, Santiago de Surco, Lima, Lima Metropolitana, Lima, 033, Perú",highway,residential,0.3,
134212,220566798.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,568131786.0,"['-12.1460712', '-12.1454824', '-76.993494', '-76.9930993']",-12.1454824,-76.9930993,"Pasaje Manuel Polo Jímenez, San Roque, Santiago de Surco, Lima, Lima Metropolitana, Lima, 033, Perú",highway,residential,0.3,
134952,220566798.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,568131786.0,"['-12.1460712', '-12.1454824', '-76.993494', '-76.9930993']",-12.1454824,-76.9930993,"Pasaje Manuel Polo Jímenez, San Roque, Santiago de Surco, Lima, Lima Metropolitana, Lima, 033, Perú",highway,residential,0.3,
135785,220566798.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,568131786.0,"['-12.1460712', '-12.1454824', '-76.993494', '-76.9930993']",-12.1454824,-76.9930993,"Pasaje Manuel Polo Jímenez, San Roque, Santiago de Surco, Lima, Lima Metropolitana, Lima, 033, Perú",highway,residential,0.3,
136159,117199195.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,60229506.0,"['-12.1021125', '-12.1007605', '-76.9718233', '-76.9701694']",-12.10147405,-76.97096441386513,"Centro Comercial El Polo, 670 / 740, Avenida El Polo, Monterrico, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15023, Perú",shop,mall,0.301,
137175,282613877.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",relation,1944844.0,"['-12.1742843', '-12.0757255', '-77.0183516', '-76.9477461']",-12.1251049,-76.98216049214285,"Santiago de Surco, Lima, Lima Metropolitana, Lima, Perú",boundary,administrative,0.6803767160270294,https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png
141977,207311551.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,479359774.0,"['-12.1312845', '-12.1310922', '-76.9785272', '-76.978025']",-12.1312249,-76.9781795,"Puente Alfredo Benavides, Avenida Alfredo Benavides, San Ignacio de Monterrico, Santiago de Surco, Lima, Lima Metropolitana, Lima, 10853, Perú",bridge,yes,0.201,
143797,47540558.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,4103972290.0,"['-12.167899', '-12.167799', '-76.9985928', '-76.9984928']",-12.167849,-76.9985428,"Cevichería Las Gaviotas, Jirón Las Gaviotas, Chorrillos, Lima, Lima Metropolitana, Lima, 15054, Perú",amenity,restaurant,0.201,https://nominatim.openstreetmap.org/ui/mapicons//food_restaurant.p.20.png
144191,177079938.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,315218162.0,"['-12.1297348', '-12.1266779', '-76.9766855', '-76.9766471']",-12.1282993,-76.9766471,"Cristobal de Peralta Sur, Urbanización Las Gardenias, Santiago de Surco, Lima, Lima Metropolitana, Lima, 10853, Perú",highway,secondary,0.5,
146983,327554026.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,9384462404.0,"['-12.1009337', '-12.1008337', '-76.9713028', '-76.9712028']",-12.1008837,-76.9712528,"Él, Avenida El Polo, Monterrico, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15023, Perú",shop,clothes,0.201,https://nominatim.openstreetmap.org/ui/mapicons//shopping_clothes.p.20.png
147518,182911739.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,338413090.0,"['-12.1417145', '-12.1309317', '-76.9916244', '-76.9887754']",-12.1364161,-76.9906513,"Avenida Velasco Astete, San Roque, Santiago de Surco, Lima, Lima Metropolitana, Lima, LIMA 33, Perú",highway,secondary,0.3,
154643,338134095.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,52967827.0,"['-12.1293942', '-12.1262734', '-76.9842693', '-76.9826431']",-12.1274456,-76.9827997,"Calle Aldabas, Urbanización Las Gardenias, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15039, Perú",highway,residential,0.1999999999999999,
155018,41301042.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,3264619429.0,"['-12.1539297', '-12.1538297', '-76.9853241', '-76.9852241']",-12.1538797,-76.9852741,"326, Pasaje de Rosa Merino, Los Precursores, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15056, Perú",place,house,0.311,
160027,117199195.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,60229506.0,"['-12.1021125', '-12.1007605', '-76.9718233', '-76.9701694']",-12.10147405,-76.97096441386513,"Centro Comercial El Polo, 670 / 740, Avenida El Polo, Monterrico, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15023, Perú",shop,mall,0.301,
160508,220566798.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,568131786.0,"['-12.1460712', '-12.1454824', '-76.993494', '-76.9930993']",-12.1454824,-76.9930993,"Pasaje Manuel Polo Jímenez, San Roque, Santiago de Surco, Lima, Lima Metropolitana, Lima, 033, Perú",highway,residential,0.3,
161722,49687341.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,4361939400.0,"['-12.1143961', '-12.1142961', '-76.9910788', '-76.9909788']",-12.1143461,-76.9910288,"Interbank MM Vea Caminos del Inca, Avenida Caminos del Inca, Santiago de Surco, Lima, Lima Metropolitana, Lima, 150140, Perú",amenity,bank,0.301,https://nominatim.openstreetmap.org/ui/mapicons//money_bank2.p.20.png
167213,220566798.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,568131786.0,"['-12.1460712', '-12.1454824', '-76.993494', '-76.9930993']",-12.1454824,-76.9930993,"Pasaje Manuel Polo Jímenez, San Roque, Santiago de Surco, Lima, Lima Metropolitana, Lima, 033, Perú",highway,residential,0.3,
167971,182911739.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,338413090.0,"['-12.1417145', '-12.1309317', '-76.9916244', '-76.9887754']",-12.1364161,-76.9906513,"Avenida Velasco Astete, San Roque, Santiago de Surco, Lima, Lima Metropolitana, Lima, LIMA 33, Perú",highway,secondary,0.3,
169084,139665903.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,163611830.0,"['-12.1589551', '-12.1576745', '-76.9499575', '-76.9495207']",-12.1585573,-76.9498218,"Jorge Chavez, Villa Jardín, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15811, Perú",highway,residential,0.3,
169380,200637306.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,439075985.0,"['-12.0870552', '-12.0840071', '-76.9734621', '-76.9732789']",-12.0855536,-76.9733498,"Avenida Manuel Olguin, Monterrico, Santiago de Surco, Lima, Lima Metropolitana, Lima, 10051, Perú",highway,secondary,0.3,
169870,139665903.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,163611830.0,"['-12.1589551', '-12.1576745', '-76.9499575', '-76.9495207']",-12.1585573,-76.9498218,"Jorge Chavez, Villa Jardín, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15811, Perú",highway,residential,0.3,
171756,47540558.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,4103972290.0,"['-12.167899', '-12.167799', '-76.9985928', '-76.9984928']",-12.167849,-76.9985428,"Cevichería Las Gaviotas, Jirón Las Gaviotas, Chorrillos, Lima, Lima Metropolitana, Lima, 15054, Perú",amenity,restaurant,0.201,https://nominatim.openstreetmap.org/ui/mapicons//food_restaurant.p.20.png
172481,60866463.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,5597261640.0,"['-12.1441316', '-12.1440316', '-76.9855701', '-76.9854701']",-12.1440816,-76.9855201,"Institución Educativa Trilce Caminos Del Inca, 3272, Avenida Caminos del Inca, La Bolichera, Santiago de Surco, Lima, Lima Metropolitana, Lima, L-33, Perú",amenity,school,0.301,https://nominatim.openstreetmap.org/ui/mapicons//education_school.p.20.png
172732,200407806.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,436754956.0,"['-12.1220516', '-12.112742', '-77.0120107', '-77.0057718']",-12.11755,-77.0088111,"Ruta de buses Tomás Marsano, Surquillo, Lima, Lima Metropolitana, Lima, 15048, Perú",highway,service,0.1749999999999999,
173694,47540558.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,4103972290.0,"['-12.167899', '-12.167799', '-76.9985928', '-76.9984928']",-12.167849,-76.9985428,"Cevichería Las Gaviotas, Jirón Las Gaviotas, Chorrillos, Lima, Lima Metropolitana, Lima, 15054, Perú",amenity,restaurant,0.201,https://nominatim.openstreetmap.org/ui/mapicons//food_restaurant.p.20.png
175094,207311551.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,479359774.0,"['-12.1312845', '-12.1310922', '-76.9785272', '-76.978025']",-12.1312249,-76.9781795,"Puente Alfredo Benavides, Avenida Alfredo Benavides, San Ignacio de Monterrico, Santiago de Surco, Lima, Lima Metropolitana, Lima, 10853, Perú",bridge,yes,0.201,
176799,220566798.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,568131786.0,"['-12.1460712', '-12.1454824', '-76.993494', '-76.9930993']",-12.1454824,-76.9930993,"Pasaje Manuel Polo Jímenez, San Roque, Santiago de Surco, Lima, Lima Metropolitana, Lima, 033, Perú",highway,residential,0.3,
178029,47540558.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,4103972290.0,"['-12.167899', '-12.167799', '-76.9985928', '-76.9984928']",-12.167849,-76.9985428,"Cevichería Las Gaviotas, Jirón Las Gaviotas, Chorrillos, Lima, Lima Metropolitana, Lima, 15054, Perú",amenity,restaurant,0.201,https://nominatim.openstreetmap.org/ui/mapicons//food_restaurant.p.20.png
180398,213326499.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,523846193.0,"['-12.1424872', '-12.1420849', '-76.9949967', '-76.9947362']",-12.1420849,-76.9947362,"Pasaje Marqués de Avilés, Urbanización San Mateo, Santiago de Surco, Lima, Lima Metropolitana, Lima, 033, Perú",highway,pedestrian,0.0999999999999999,
180857,111452108.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,37566350.0,"['-12.1357313', '-12.134792', '-77.0010065', '-76.9995024']",-12.1353053,-77.000287,"Jirón Tacala, La Capullana, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15038, Perú",highway,residential,0.1999999999999999,
181574,182911739.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,338413090.0,"['-12.1417145', '-12.1309317', '-76.9916244', '-76.9887754']",-12.1364161,-76.9906513,"Avenida Velasco Astete, San Roque, Santiago de Surco, Lima, Lima Metropolitana, Lima, LIMA 33, Perú",highway,secondary,0.3,
185496,117199195.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,60229506.0,"['-12.1021125', '-12.1007605', '-76.9718233', '-76.9701694']",-12.10147405,-76.97096441386513,"Centro Comercial El Polo, 670 / 740, Avenida El Polo, Monterrico, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15023, Perú",shop,mall,0.301,
185758,178592048.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,320742861.0,"['-12.137504', '-12.1346818', '-77.0097795', '-77.0032418']",-12.1358769,-77.0064297,"Avenida Mariscal Ramón Castilla, La Capullana, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15049, Perú",highway,secondary,0.0999999999999999,
186249,200407806.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,436754956.0,"['-12.1220516', '-12.112742', '-77.0120107', '-77.0057718']",-12.11755,-77.0088111,"Ruta de buses Tomás Marsano, Surquillo, Lima, Lima Metropolitana, Lima, 15048, Perú",highway,service,0.1749999999999999,
187107,49687341.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,4361939400.0,"['-12.1143961', '-12.1142961', '-76.9910788', '-76.9909788']",-12.1143461,-76.9910288,"Interbank MM Vea Caminos del Inca, Avenida Caminos del Inca, Santiago de Surco, Lima, Lima Metropolitana, Lima, 150140, Perú",amenity,bank,0.301,https://nominatim.openstreetmap.org/ui/mapicons//money_bank2.p.20.png
188212,167882808.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,271199005.0,"['-12.1477731', '-12.1418989', '-76.9920186', '-76.987261']",-12.1446181,-76.9899191,"Jirón El Parque, La Bolichera, Santiago de Surco, Lima, Lima Metropolitana, Lima, 033, Perú",highway,tertiary,0.3,
188453,49687341.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,4361939400.0,"['-12.1143961', '-12.1142961', '-76.9910788', '-76.9909788']",-12.1143461,-76.9910288,"Interbank MM Vea Caminos del Inca, Avenida Caminos del Inca, Santiago de Surco, Lima, Lima Metropolitana, Lima, 150140, Perú",amenity,bank,0.301,https://nominatim.openstreetmap.org/ui/mapicons//money_bank2.p.20.png
200115,61868636.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,5597228446.0,"['-12.1479369', '-12.1478369', '-77.0036433', '-77.0035433']",-12.1478869,-77.0035933,"Institución Educativa Santo Cristo I, Jirón Santo Cristo, Urbanización Huertos de Camacho, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15049, Perú",amenity,school,0.201,https://nominatim.openstreetmap.org/ui/mapicons//education_school.p.20.png
200428,47540558.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,4103972290.0,"['-12.167899', '-12.167799', '-76.9985928', '-76.9984928']",-12.167849,-76.9985428,"Cevichería Las Gaviotas, Jirón Las Gaviotas, Chorrillos, Lima, Lima Metropolitana, Lima, 15054, Perú",amenity,restaurant,0.201,https://nominatim.openstreetmap.org/ui/mapicons//food_restaurant.p.20.png
201813,336638249.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,1050739177.0,"['-12.1523938', '-12.1503562', '-77.0068029', '-77.0036626']",-12.1513625,-77.0052783,"Avenida Jorge Chávez, Urbanización Cooviecma, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15049, Perú",highway,secondary,0.3,
202016,49687341.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,4361939400.0,"['-12.1143961', '-12.1142961', '-76.9910788', '-76.9909788']",-12.1143461,-76.9910288,"Interbank MM Vea Caminos del Inca, Avenida Caminos del Inca, Santiago de Surco, Lima, Lima Metropolitana, Lima, 150140, Perú",amenity,bank,0.301,https://nominatim.openstreetmap.org/ui/mapicons//money_bank2.p.20.png
202266,139665903.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,163611830.0,"['-12.1589551', '-12.1576745', '-76.9499575', '-76.9495207']",-12.1585573,-76.9498218,"Jorge Chavez, Villa Jardín, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15811, Perú",highway,residential,0.3,
202419,60866463.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,5597261640.0,"['-12.1441316', '-12.1440316', '-76.9855701', '-76.9854701']",-12.1440816,-76.9855201,"Institución Educativa Trilce Caminos Del Inca, 3272, Avenida Caminos del Inca, La Bolichera, Santiago de Surco, Lima, Lima Metropolitana, Lima, L-33, Perú",amenity,school,0.301,https://nominatim.openstreetmap.org/ui/mapicons//education_school.p.20.png
202681,199959472.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,437855391.0,"['-12.0785334', '-12.078519', '-77.018162', '-77.0180519']",-12.078519,-77.018162,"Vizcardo Guzmán, Balconcillo, La Victoria, Lima, Lima Metropolitana, Lima, 15021, Perú",highway,residential,0.1999999999999999,
202771,49687341.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,4361939400.0,"['-12.1143961', '-12.1142961', '-76.9910788', '-76.9909788']",-12.1143461,-76.9910288,"Interbank MM Vea Caminos del Inca, Avenida Caminos del Inca, Santiago de Surco, Lima, Lima Metropolitana, Lima, 150140, Perú",amenity,bank,0.301,https://nominatim.openstreetmap.org/ui/mapicons//money_bank2.p.20.png
